ticker,company_name,cik,adsh,form,fy,fp,period_end,filed_at,revenue,operating_income,net_income,diluted_eps,operating_cash_flow,capex,net_margin,operating_margin,free_cash_flow
NVDA,NVIDIA CORP,1045810,0001045810-14-000085,10-Q,2014.0,Q1,2014-04-30,2014-05-21,1102787000.0,151359000.0,136516000.0,0.24,151022000.0,29068000.0,0.12379181111130255,0.13725134590814,121954000.0
NVDA,NVIDIA CORP,1045810,0001045810-14-000158,10-Q,2014.0,Q2,2014-07-31,2014-08-20,1102824000.0,163179000.0,127976000.0,0.22,247304000.0,51595000.0,0.11604390183746455,0.14796467976757852,195709000.0
NVDA,NVIDIA CORP,1045810,0001045810-14-000188,10-Q,2014.0,Q3,2014-10-31,2014-11-19,1225382000.0,213315000.0,172967000.0,0.31,462927000.0,91336000.0,0.1411535341632242,0.17408040921116844,371591000.0
NVDA,NVIDIA CORP,1045810,0001045810-15-000036,10-K,2014.0,FY,2015-01-31,2015-03-12,4681507000.0,758989000.0,630587000.0,1.12,905656000.0,,0.13469743823943872,0.16212493113862694,
NVDA,NVIDIA CORP,1045810,0001045810-15-000097,10-Q,2015.0,Q1,2015-04-30,2015-05-20,1151000000.0,176000000.0,134000000.0,0.24,246000000.0,30000000.0,0.11642050390964379,0.1529105125977411,216000000.0
NVDA,NVIDIA CORP,1045810,0001045810-15-000143,10-Q,2015.0,Q2,2015-07-31,2015-08-19,1153000000.0,76000000.0,26000000.0,0.05,409000000.0,54000000.0,0.022549869904596703,0.06591500433651344,355000000.0
NVDA,NVIDIA CORP,1045810,0001045810-15-000173,10-Q,2015.0,Q3,2015-10-31,2015-11-18,1305000000.0,245000000.0,246000000.0,0.44,664000000.0,71000000.0,0.18850574712643678,0.18773946360153257,593000000.0
NVDA,NVIDIA CORP,1045810,0001045810-16-000205,10-K,2015.0,FY,2016-01-31,2016-03-17,5010000000.0,747000000.0,614000000.0,1.08,1175000000.0,,0.12255489021956088,0.14910179640718563,
NVDA,NVIDIA CORP,1045810,0001045810-16-000275,10-Q,2016.0,Q1,2016-04-30,2016-05-25,1305000000.0,245000000.0,196000000.0,0.33,309000000.0,55000000.0,0.15019157088122606,0.18773946360153257,254000000.0
NVDA,NVIDIA CORP,1045810,0001045810-16-000300,10-Q,2016.0,Q2,2016-07-31,2016-08-23,1428000000.0,317000000.0,253000000.0,0.4,493000000.0,87000000.0,0.17717086834733894,0.22198879551820727,406000000.0
NVDA,NVIDIA CORP,1045810,0001045810-16-000353,10-Q,2016.0,Q3,2016-10-31,2016-11-22,2004000000.0,639000000.0,542000000.0,0.83,951000000.0,125000000.0,0.27045908183632733,0.3188622754491018,826000000.0
NVDA,NVIDIA CORP,1045810,0001045810-17-000027,10-K,2016.0,FY,2017-01-31,2017-03-01,6910000000.0,1934000000.0,1666000000.0,2.57,1672000000.0,,0.2410998552821997,0.27988422575976846,
NVDA,NVIDIA CORP,1045810,0001045810-17-000075,10-Q,2017.0,Q1,2017-04-30,2017-05-23,1937000000.0,554000000.0,507000000.0,0.79,282000000.0,54000000.0,0.26174496644295303,0.28600929272070214,228000000.0
NVDA,NVIDIA CORP,1045810,0001045810-17-000123,10-Q,2017.0,Q2,2017-07-31,2017-08-23,2230000000.0,688000000.0,583000000.0,0.92,987000000.0,108000000.0,0.26143497757847534,0.30852017937219733,879000000.0
NVDA,NVIDIA CORP,1045810,0001045810-17-000172,10-Q,2017.0,Q3,2017-10-31,2017-11-21,2636000000.0,895000000.0,838000000.0,1.33,2144000000.0,177000000.0,0.3179059180576631,0.33952959028831564,1967000000.0
NVDA,NVIDIA CORP,1045810,0001045810-18-000010,10-K,2017.0,FY,2018-01-31,2018-02-28,9714000000.0,3210000000.0,3047000000.0,4.82,3502000000.0,,0.3136709903232448,0.3304508956145769,
NVDA,NVIDIA CORP,1045810,0001045810-18-000080,10-Q,2018.0,Q1,2018-04-30,2018-05-22,3207000000.0,1295000000.0,1244000000.0,1.98,1445000000.0,118000000.0,0.38790146554412225,0.40380417835983784,1327000000.0
NVDA,NVIDIA CORP,1045810,0001045810-18-000114,10-Q,2018.0,Q2,2018-07-31,2018-08-16,3123000000.0,1157000000.0,1101000000.0,1.76,2358000000.0,247000000.0,0.3525456292026897,0.37047710534742234,2111000000.0
NVDA,NVIDIA CORP,1045810,0001045810-18-000150,10-Q,2019.0,Q3,2018-10-31,2018-11-15,3181000000.0,1058000000.0,1230000000.0,1.97,2845000000.0,397000000.0,0.3866708582206853,0.33259981138006917,2448000000.0
NVDA,NVIDIA CORP,1045810,0001045810-19-000023,10-K,2018.0,FY,2019-01-31,2019-02-21,11716000000.0,3804000000.0,4141000000.0,6.63,3743000000.0,,0.35344827586206895,0.3246841925571868,
NVDA,NVIDIA CORP,1045810,0001045810-19-000079,10-Q,2020.0,Q1,2019-04-30,2019-05-16,2220000000.0,358000000.0,394000000.0,0.64,720000000.0,128000000.0,0.17747747747747747,0.16126126126126125,592000000.0
NVDA,NVIDIA CORP,1045810,0001045810-19-000144,10-Q,2020.0,Q2,2019-07-31,2019-08-15,2579000000.0,571000000.0,552000000.0,0.9,1656000000.0,241000000.0,0.2140364482357503,0.22140364482357502,1415000000.0
NVDA,NVIDIA CORP,1045810,0001045810-19-000170,10-Q,2020.0,Q3,2019-10-31,2019-11-14,3014000000.0,927000000.0,899000000.0,1.45,3296000000.0,344000000.0,0.2982747179827472,0.30756469807564696,2952000000.0
NVDA,NVIDIA CORP,1045810,0001045810-20-000010,10-K,2019.0,FY,2020-01-31,2020-02-20,10918000000.0,2846000000.0,2796000000.0,4.52,4761000000.0,,0.2560908591317091,0.2606704524638212,
NVDA,NVIDIA CORP,1045810,0001045810-20-000065,10-Q,2020.0,Q1,2020-04-30,2020-05-21,3080000000.0,976000000.0,917000000.0,1.47,909000000.0,155000000.0,0.29772727272727273,0.3168831168831169,754000000.0
NVDA,NVIDIA CORP,1045810,0001045810-20-000147,10-Q,2020.0,Q2,2020-07-31,2020-08-19,3866000000.0,651000000.0,622000000.0,0.99,2476000000.0,372000000.0,0.16088980858768753,0.16839110191412313,2104000000.0
NVDA,NVIDIA CORP,1045810,0001045810-20-000189,10-Q,2021.0,Q3,2020-10-31,2020-11-18,4726000000.0,1398000000.0,1336000000.0,2.12,3755000000.0,,0.28269149386373255,0.2958104104951333,
NVDA,NVIDIA CORP,1045810,0001045810-21-000010,10-K,2020.0,FY,2021-01-31,2021-02-26,16675000000.0,4532000000.0,4332000000.0,6.9,5822000000.0,,0.25979010494752625,0.271784107946027,
NVDA,NVIDIA CORP,1045810,0001045810-21-000064,10-Q,2022.0,Q1,2021-04-30,2021-05-26,5661000000.0,1956000000.0,1912000000.0,3.03,1874000000.0,,0.33774951422010246,0.3455219925808161,
NVDA,NVIDIA CORP,1045810,0001045810-21-000131,10-Q,2022.0,Q2,2021-07-31,2021-08-20,6507000000.0,2444000000.0,2374000000.0,0.94,4556000000.0,,0.3648378669125557,0.3755955125249731,
NVDA,NVIDIA CORP,1045810,0001045810-21-000163,10-Q,2022.0,Q3,2021-10-31,2021-11-22,7103000000.0,2671000000.0,2464000000.0,0.97,6075000000.0,,0.3468956778825848,0.3760382936787273,
NVDA,NVIDIA CORP,1045810,0001045810-22-000036,10-K,2021.0,FY,2022-01-31,2022-03-18,26914000000.0,10041000000.0,9752000000.0,3.85,9108000000.0,,0.3623393029649996,0.3730772088875678,
NVDA,NVIDIA CORP,1045810,0001045810-22-000079,10-Q,2023.0,Q1,2022-04-30,2022-05-27,8288000000.0,1868000000.0,1618000000.0,0.64,1731000000.0,,0.19522200772200773,0.22538610038610038,
NVDA,NVIDIA CORP,1045810,0001045810-22-000147,10-Q,2023.0,Q2,2022-07-31,2022-08-31,6704000000.0,499000000.0,656000000.0,0.26,3001000000.0,,0.09785202863961814,0.07443317422434367,
NVDA,NVIDIA CORP,1045810,0001045810-22-000166,10-Q,2023.0,Q3,2022-10-31,2022-11-18,5931000000.0,601000000.0,680000000.0,0.27,3393000000.0,,0.114651829371101,0.10133198448828191,
NVDA,NVIDIA CORP,1045810,0001045810-23-000017,10-K,2022.0,FY,2023-01-31,2023-02-24,26974000000.0,4224000000.0,4368000000.0,1.74,5641000000.0,,0.16193371394676356,0.1565952398606065,
NVDA,NVIDIA CORP,1045810,0001045810-23-000093,10-Q,2024.0,Q1,2023-04-30,2023-05-26,7192000000.0,2140000000.0,2043000000.0,0.82,2911000000.0,,0.2840656284760845,0.2975528364849833,
NVDA,NVIDIA CORP,1045810,0001045810-23-000175,10-Q,2024.0,Q2,2023-07-31,2023-08-28,13507000000.0,6800000000.0,6188000000.0,2.48,9259000000.0,,0.45813282001924927,0.5034426593618124,
NVDA,NVIDIA CORP,1045810,0001045810-23-000227,10-Q,2024.0,Q3,2023-10-31,2023-11-21,18120000000.0,10417000000.0,9243000000.0,3.71,16591000000.0,,0.5100993377483444,0.5748896247240618,
NVDA,NVIDIA CORP,1045810,0001045810-24-000029,10-K,2023.0,FY,2024-01-31,2024-02-21,60922000000.0,32972000000.0,29760000000.0,11.93,28090000000.0,,0.4884934834706674,0.5412166376678376,
NVDA,NVIDIA CORP,1045810,0001045810-24-000124,10-Q,2025.0,Q1,2024-04-30,2024-05-29,26044000000.0,16909000000.0,14881000000.0,5.98,15345000000.0,,0.5713792044232837,0.6492474274305022,
NVDA,NVIDIA CORP,1045810,0001045810-24-000264,10-Q,2025.0,Q2,2024-07-31,2024-08-28,30040000000.0,18642000000.0,16599000000.0,0.67,29833000000.0,,0.5525632490013316,0.620572569906791,
NVDA,NVIDIA CORP,1045810,0001045810-24-000316,10-Q,2025.0,Q3,2024-10-31,2024-11-20,35082000000.0,21869000000.0,19309000000.0,0.78,47460000000.0,,0.550396214582977,0.6233681090017673,
NVDA,NVIDIA CORP,1045810,0001045810-25-000023,10-K,2024.0,FY,2025-01-31,2025-02-26,130497000000.0,81453000000.0,72880000000.0,2.94,64089000000.0,,0.5584802715771244,0.6241752683969747,
NVDA,NVIDIA CORP,1045810,0001045810-25-000116,10-Q,2026.0,Q1,2025-04-30,2025-05-28,44062000000.0,21638000000.0,18775000000.0,0.76,27414000000.0,,0.4261041260042667,0.49108074985248057,
TSLA,"TESLA, INC.",1318605,0001193125-11-221497,10-Q,2011.0,Q2,2011-06-30,2011-08-12,58171000.0,-58739000.0,-58903000.0,,-65785000.0,74790000.0,-1.0125835897612212,-1.009764315552423,-140575000.0
TSLA,"TESLA, INC.",1318605,0001193125-11-308489,10-Q,2011.0,Q3,2011-09-30,2011-11-14,57666000.0,-64477000.0,-65078000.0,,-87276000.0,143634000.0,-1.1285332778413624,-1.1181111920369022,-230910000.0
TSLA,"TESLA, INC.",1318605,0001193125-12-081990,10-K,2011.0,FY,2011-12-31,2012-02-27,204242000.0,-251488000.0,-254411000.0,,-114364000.0,197896000.0,-1.245635079954172,-1.231323625894772,-312260000.0
TSLA,"TESLA, INC.",1318605,0001193125-12-225825,10-Q,2012.0,Q1,2012-03-31,2012-05-10,30167000.0,-88763000.0,-89873000.0,,-50087000.0,67987000.0,-2.9791825504690554,-2.9423873769350615,-118074000.0
TSLA,"TESLA, INC.",1318605,0001193125-12-332138,10-Q,2012.0,Q2,2012-06-30,2012-08-02,26653000.0,-106175000.0,-105603000.0,,-111068000.0,129273000.0,-3.962143098337898,-3.9836040970997635,-240341000.0
TSLA,"TESLA, INC.",1318605,0001193125-12-457610,10-Q,2012.0,Q3,2012-09-30,2012-11-07,50104000.0,-108460000.0,-110804000.0,,-206020000.0,197745000.0,-2.211480121347597,-2.1646974293469583,-403765000.0
TSLA,"TESLA, INC.",1318605,0001193125-13-096241,10-K,2012.0,FY,2012-12-31,2013-03-07,413256000.0,-394283000.0,-396213000.0,,-266081000.0,239228000.0,-0.958759219466868,-0.9540889908434481,-505309000.0
TSLA,"TESLA, INC.",1318605,0001193125-13-212354,10-Q,2013.0,Q1,2013-03-31,2013-05-10,561792000.0,-5584000.0,11248000.0,0.0,64079000.0,57727000.0,0.02002164502164502,-0.009939621781727045,6352000.0
TSLA,"TESLA, INC.",1318605,0001193125-13-327916,10-Q,2013.0,Q2,2013-06-30,2013-08-09,405139000.0,-11792000.0,-30502000.0,,25886000.0,98242000.0,-0.07528774075070531,-0.02910605989549266,-72356000.0
TSLA,"TESLA, INC.",1318605,0001193125-13-435480,10-Q,2013.0,Q3,2013-09-30,2013-11-08,431346000.0,-30554000.0,-38496000.0,,128232000.0,174790000.0,-0.08924621997190191,-0.070834086788796,-46558000.0
TSLA,"TESLA, INC.",1318605,0001193125-14-069681,10-K,2013.0,FY,2013-12-31,2014-02-26,2013496000.0,-61283000.0,-74014000.0,,257994000.0,264224000.0,-0.03675895060134214,-0.030436117081931127,-6230000.0
TSLA,"TESLA, INC.",1318605,0001193125-14-192606,10-Q,2014.0,Q1,2014-03-31,2014-05-09,620542000.0,-43967000.0,-49800000.0,-0.4,60640000.0,141364000.0,-0.08025242449342672,-0.07085257726310226,-80724000.0
TSLA,"TESLA, INC.",1318605,0001193125-14-303175,10-Q,2014.0,Q2,2014-06-30,2014-08-08,769349000.0,-28753000.0,-61900000.0,-0.5,57061000.0,317049000.0,-0.08045763366170619,-0.037373155745961846,-259988000.0
TSLA,"TESLA, INC.",1318605,0001193125-14-403635,10-Q,2014.0,Q3,2014-09-30,2014-11-07,851804000.0,-39129000.0,-74708000.0,-0.6,29065000.0,601224000.0,-0.08770562242018116,-0.04593662391817836,-572159000.0
TSLA,"TESLA, INC.",1318605,0001564590-15-001031,10-K,2014.0,FY,2014-12-31,2015-02-26,3198356000.0,-186689000.0,-294040000.0,-2.36,-57337000.0,969885000.0,-0.09193473146829184,-0.0583703002417492,-1027222000.0
TSLA,"TESLA, INC.",1318605,0001564590-15-003789,10-Q,2015.0,Q1,2015-03-31,2015-05-11,939880000.0,-102446000.0,-154181000.0,-1.22,-131794000.0,426060000.0,-0.16404328212112185,-0.10899902115163639,-557854000.0
TSLA,"TESLA, INC.",1318605,0001564590-15-006666,10-Q,2015.0,Q2,2015-06-30,2015-08-07,954976000.0,-170188000.0,-184227000.0,-1.45,-291310000.0,831225000.0,-0.19291270147103173,-0.1782118084642965,-1122535000.0
TSLA,"TESLA, INC.",1318605,0001564590-15-009741,10-Q,2015.0,Q3,2015-09-30,2015-11-05,936789000.0,-183662000.0,-229858000.0,-1.78,-494650000.0,1223628000.0,-0.24536795372277,-0.1960548213098147,-1718278000.0
TSLA,"TESLA, INC.",1318605,0001564590-16-013195,10-K,2015.0,FY,2015-12-31,2016-02-24,4046025000.0,-716629000.0,-888663000.0,-6.93,-524499000.0,1634850000.0,-0.21963853411681836,-0.17711927138364197,-2159349000.0
TSLA,"TESLA, INC.",1318605,0001564590-16-018886,10-Q,2016.0,Q1,2016-03-31,2016-05-10,1147048000.0,-248224000.0,-282267000.0,-2.13,-249605000.0,216859000.0,-0.2460812450743125,-0.21640245220775417,-466464000.0
TSLA,"TESLA, INC.",1318605,0001564590-16-023024,10-Q,2016.0,Q2,2016-06-30,2016-08-05,1270017000.0,-238040000.0,-293188000.0,-2.09,-99269000.0,511579000.0,-0.23085360274704983,-0.18743056195310773,-610848000.0
TSLA,"TESLA, INC.",1318605,0001564590-16-026820,10-Q,2016.0,Q3,2016-09-30,2016-11-02,2298436000.0,85622000.0,21878000.0,0.14,324380000.0,759190000.0,0.009518646592726531,0.03725228807763192,-434810000.0
TSLA,"TESLA, INC.",1318605,0001564590-17-003118,10-K,2016.0,FY,2016-12-31,2017-03-01,7000132000.0,-667340000.0,-674914000.0,-4.68,-123829000.0,1280802000.0,-0.09641446761289645,-0.09533248801594027,-1404631000.0
TSLA,"TESLA, INC.",1318605,0001564590-17-009968,10-Q,2017.0,Q1,2017-03-31,2017-05-10,2696270000.0,-257549000.0,-330277000.0,-2.04,-69811000.0,552624000.0,-0.12249403805998657,-0.09552047829037894,-622435000.0
TSLA,"TESLA, INC.",1318605,0001564590-17-015705,10-Q,2017.0,Q2,2017-06-30,2017-08-04,2789557000.0,-240916000.0,-336397000.0,-2.04,-269983000.0,1511692000.0,-0.12059154912410823,-0.08636353370804038,-1781675000.0
TSLA,"TESLA, INC.",1318605,0001564590-17-021343,10-Q,2017.0,Q3,2017-09-30,2017-11-03,2984675000.0,-535480000.0,-619376000.0,-3.7,-570545000.0,2628126000.0,-0.2075187415715279,-0.17940981848945028,-3198671000.0
TSLA,"TESLA, INC.",1318605,0001564590-18-002956,10-K,2017.0,FY,2017-12-31,2018-02-23,11758751000.0,-1632086000.0,-1961400000.0,-11.83,-60654000.0,3414814000.0,-0.16680343005817538,-0.13879756446921956,-3475468000.0
TSLA,"TESLA, INC.",1318605,0001564590-18-011086,10-Q,2018.0,Q1,2018-03-31,2018-05-07,3408751000.0,-596974000.0,-709551000.0,-4.19,-398376000.0,655662000.0,-0.20815571451244166,-0.17512983494540962,-1054038000.0
TSLA,"TESLA, INC.",1318605,0001564590-18-019254,10-Q,2018.0,Q2,2018-06-30,2018-08-06,4002231000.0,-621392000.0,-717539000.0,-4.22,-528040000.0,1265475000.0,-0.17928475392849638,-0.15526140295250324,-1793515000.0
TSLA,"TESLA, INC.",1318605,0001564590-18-026353,10-Q,2018.0,Q3,2018-09-30,2018-11-02,6824413000.0,416757000.0,311516000.0,1.75,863241000.0,1775746000.0,0.045647295965235396,0.06106854904590329,-912505000.0
TSLA,"TESLA, INC.",1318605,0001564590-19-003165,10-K,2018.0,FY,2018-12-31,2019-02-19,21461268000.0,-388073000.0,-976091000.0,-5.72,2097802000.0,2100724000.0,-0.045481515817238756,-0.018082482358451512,-2922000.0
TSLA,"TESLA, INC.",1318605,0001564590-19-013462,10-Q,2019.0,Q1,2019-03-31,2019-04-29,4541464000.0,-521831000.0,-702135000.0,-4.1,-639606000.0,279932000.0,-0.15460543120015924,-0.11490369625301444,-919538000.0
TSLA,"TESLA, INC.",1318605,0001564590-19-026445,10-Q,2019.0,Q2,2019-06-30,2019-07-29,6349676000.0,-167458000.0,-408334000.0,-2.31,224000000.0,529609000.0,-0.06430784814847246,-0.0263726842125488,-305609000.0
TSLA,"TESLA, INC.",1318605,0001564590-19-038256,10-Q,2019.0,Q3,2019-09-30,2019-10-29,6303000000.0,261000000.0,143000000.0,0.78,980000000.0,915000000.0,0.02268760907504363,0.04140885292717753,65000000.0
TSLA,"TESLA, INC.",1318605,0001564590-20-004475,10-K,2019.0,FY,2019-12-31,2020-02-13,24578000000.0,-69000000.0,-862000000.0,-4.92,2405000000.0,1327000000.0,-0.03507201562372854,-0.002807388721620962,1078000000.0
TSLA,"TESLA, INC.",1318605,0001564590-20-019931,10-Q,2020.0,Q1,2020-03-31,2020-04-30,5985000000.0,283000000.0,16000000.0,0.08,-440000000.0,455000000.0,0.0026733500417710945,0.047284878863826235,-895000000.0
TSLA,"TESLA, INC.",1318605,0001564590-20-033670,10-Q,2020.0,Q2,2020-06-30,2020-07-28,6036000000.0,327000000.0,104000000.0,0.5,524000000.0,1001000000.0,0.017229953611663355,0.05417495029821073,-477000000.0
TSLA,"TESLA, INC.",1318605,0001564590-20-047486,10-Q,2020.0,Q3,2020-09-30,2020-10-26,8771000000.0,809000000.0,331000000.0,0.27,2924000000.0,2006000000.0,0.03773800022802417,0.09223577699236118,918000000.0
TSLA,"TESLA, INC.",1318605,0001564590-21-004599,10-K,2020.0,FY,2020-12-31,2021-02-08,31536000000.0,1994000000.0,721000000.0,0.64,5943000000.0,3157000000.0,0.022862760020294266,0.06322932521562659,2786000000.0
TSLA,"TESLA, INC.",1318605,0000950170-21-000046,10-Q,2021.0,Q1,2021-03-31,2021-04-28,10389000000.0,594000000.0,438000000.0,0.39,1641000000.0,1348000000.0,0.042159976898642794,0.05717585908172105,293000000.0
TSLA,"TESLA, INC.",1318605,0000950170-21-000524,10-Q,2021.0,Q2,2021-06-30,2021-07-27,11958000000.0,1312000000.0,1142000000.0,1.02,3765000000.0,2853000000.0,0.0955009198862686,0.10971734403746446,912000000.0
TSLA,"TESLA, INC.",1318605,0000950170-21-002253,10-Q,2021.0,Q3,2021-09-30,2021-10-25,13757000000.0,2004000000.0,1618000000.0,1.44,6912000000.0,4672000000.0,0.11761285163916552,0.14567129461365122,2240000000.0
TSLA,"TESLA, INC.",1318605,0000950170-22-000796,10-K,2021.0,FY,2021-12-31,2022-02-07,53823000000.0,6523000000.0,5519000000.0,4.9,11497000000.0,6482000000.0,0.10253980640246735,0.12119354179440016,5015000000.0
TSLA,"TESLA, INC.",1318605,0000950170-22-006034,10-Q,2022.0,Q1,2022-03-31,2022-04-25,18756000000.0,3603000000.0,3318000000.0,2.86,3995000000.0,1767000000.0,0.17690339091490723,0.19209852847088932,2228000000.0
TSLA,"TESLA, INC.",1318605,0000950170-22-012936,10-Q,2022.0,Q2,2022-06-30,2022-07-25,16934000000.0,2464000000.0,2259000000.0,1.95,6346000000.0,3497000000.0,0.13340025983229006,0.1455060824376993,2849000000.0
TSLA,"TESLA, INC.",1318605,0000950170-22-019867,10-Q,2022.0,Q3,2022-09-30,2022-10-24,21454000000.0,3688000000.0,3292000000.0,0.95,11446000000.0,5300000000.0,0.15344457909946863,0.17190267549174978,6146000000.0
TSLA,"TESLA, INC.",1318605,0000950170-23-001409,10-K,2022.0,FY,2022-12-31,2023-01-31,81462000000.0,13656000000.0,12556000000.0,3.62,14724000000.0,7158000000.0,0.15413321548697553,0.16763644398615304,7566000000.0
TSLA,"TESLA, INC.",1318605,0000950170-23-013890,10-Q,2023.0,Q1,2023-03-31,2023-04-24,23329000000.0,2664000000.0,2513000000.0,0.73,2513000000.0,2072000000.0,0.10772000514381243,0.11419263577521539,441000000.0
TSLA,"TESLA, INC.",1318605,0000950170-23-033872,10-Q,2023.0,Q2,2023-06-30,2023-07-24,24927000000.0,2399000000.0,2703000000.0,0.78,5578000000.0,4132000000.0,0.10843663497412444,0.09624102378946524,1446000000.0
TSLA,"TESLA, INC.",1318605,0001628280-23-034847,10-Q,2023.0,Q3,2023-09-30,2023-10-23,23350000000.0,1764000000.0,1853000000.0,0.53,8886000000.0,6592000000.0,0.0793576017130621,0.07554603854389721,2294000000.0
TSLA,"TESLA, INC.",1318605,0001628280-24-002390,10-K,2023.0,FY,2023-12-31,2024-01-29,96773000000.0,8891000000.0,14997000000.0,4.3,13256000000.0,8898000000.0,0.15497091130790613,0.0918747997891974,4358000000.0
TSLA,"TESLA, INC.",1318605,0001628280-24-017503,10-Q,2024.0,Q1,2024-03-31,2024-04-24,21301000000.0,1171000000.0,1129000000.0,0.34,242000000.0,2773000000.0,0.05300220646917985,0.054973944885216654,-2531000000.0
TSLA,"TESLA, INC.",1318605,0001628280-24-032662,10-Q,2024.0,Q2,2024-06-30,2024-07-24,25500000000.0,1605000000.0,1478000000.0,0.42,3854000000.0,5043000000.0,0.05796078431372549,0.06294117647058824,-1189000000.0
TSLA,"TESLA, INC.",1318605,0001628280-24-043486,10-Q,2024.0,Q3,2024-09-30,2024-10-24,25182000000.0,2717000000.0,2167000000.0,0.62,10109000000.0,8556000000.0,0.08605353029942021,0.10789452783734413,1553000000.0
TSLA,"TESLA, INC.",1318605,0001628280-25-003063,10-K,2024.0,FY,2024-12-31,2025-01-30,97690000000.0,7076000000.0,7091000000.0,2.04,14923000000.0,11339000000.0,0.07258675401781145,0.07243320708363189,3584000000.0
TSLA,"TESLA, INC.",1318605,0001628280-25-018911,10-Q,2025.0,Q1,2025-03-31,2025-04-23,19335000000.0,399000000.0,409000000.0,0.12,2156000000.0,1492000000.0,0.021153348849237134,0.020636152055857254,664000000.0
